Fuel Type Code,Station Name,City,State,Status Code,Latitude,Longitude,Groups With Access Code
CNG,FYDA Freightliner of Pittsburgh,Cannonsburg,PA,E,40.2476215,-80.2010131,Private access only
LNG,Clean Energy - Carlisle Flying J,Carlisle,PA,P,40.236247,-77.122734,PLANNED - not yet accessible
LNG,Clean Energy - Mill Hall Flying J,Mill Hall,PA,P,41.0373865,-77.5145184,PLANNED - not yet accessible
CNG,Iron City Uniform,Pittsburgh,PA,E,40.4608372,-79.9154006,Private access only
LNG,Clean Energy - Smithton Flying J,Smithton,PA,P,40.169653000000004,-79.731953,PLANNED - not yet accessible
LNG,Clean Energy - Blacksburg Flying J,Blacksburg,SC,P,35.141090000000005,-81.5084902,PLANNED - not yet accessible
LNG,Clean Energy - Latta Flying J,Latta,SC,P,34.339056,-79.5307267,PLANNED - not yet accessible
LNG,Clean Energy - Knoxville Flying J,Knoxville,TN,P,35.881382,-84.235647,PLANNED - not yet accessible
LNG,Clean Energy - Lebanon Pilot,Lebanon,TN,P,36.179271,-86.298787,PLANNED - not yet accessible
LNG,Clean Energy - Amarillo Pilot,Amarillo,TX,P,35.195817,-101.737578,PLANNED - not yet accessible
LNG,Clean Energy - Brookshire Flying J,Brookshire,TX,P,29.78065,-95.9524859,PLANNED - not yet accessible
LNG,Clean Energy,Buda,TX,P,30.0817354,-97.8429545,PLANNED - not yet accessible
CNG,Clean N' Green,Conroe,TX,P,30.2878903,-95.4230589,PLANNED - not yet accessible
LNG,Clean Energy - Dallas Flying J,Dallas,TX,P,32.6563696,-96.7516527,PLANNED - not yet accessible
LNG,Clean Energy - El Paso Flying J,El Paso,TX,P,31.661400399999994,-106.2365557,PLANNED - not yet accessible
LNG,Clean Energy,Fort Worth,TX,P,32.99409,-97.3138554,PLANNED - not yet accessible
LNG,Clean Energy - Fort Worth North Pilot,Fort Worth,TX,P,32.957135,-97.307819,PLANNED - not yet accessible
LNG,Clean Energy - Houston North Flying J,Houston,TX,P,29.998617,-95.42678599999999,PLANNED - not yet accessible
LNG,Clean Energy - Laredo Flying J,Laredo,TX,P,27.6854,-99.46611700000001,PLANNED - not yet accessible
LNG,Clean Energy,Mesquite,TX,P,32.758351,-96.6103778,PLANNED - not yet accessible
LNG,Clean Energy,Midland,TX,P,31.991600899999995,-102.0832543,PLANNED - not yet accessible
LNG,Clean Energy,Ozona,TX,P,30.5146701,-101.07117579999999,PLANNED - not yet accessible
LNG,Clean Energy - San Antonio Flying J,San Antonio,TX,P,29.44667,-98.362386,PLANNED - not yet accessible
LNG,Clean Energy - Van Horn Pilot,Van horn,TX,P,31.036254200000002,-104.8307325,PLANNED - not yet accessible
LNG,Clean Energy - Waco Flying J,Waco,TX,P,31.507286999999998,-97.145928,PLANNED - not yet accessible
LNG,Clean Energy - Weatherford Pilot,Weatherford,TX,P,32.740850699999996,-97.6565601,PLANNED - not yet accessible
LNG,Clean Energy - Beaver Flying J,Beaver,UT,P,38.2930438,-112.6530192,PLANNED - not yet accessible
LNG,Clean Energy,Salt Lake City,UT,P,40.756938899999994,-111.88368740000001,PLANNED - not yet accessible
CNG,Clean N' Green,West Jordan,UT,P,40.594035600000005,-111.9864365,PLANNED - not yet accessible
LNG,Clean Energy - Ruther Glenn Flying J,Carmel Church,VA,P,37.933236,-77.47187,PLANNED - not yet accessible
LNG,Clean Energy,Harrisonburg,VA,P,38.404990399999996,-78.87223409999999,PLANNED - not yet accessible
LNG,Clean Energy - Wytheville Flying J,Wytheville,VA,P,36.944806,-81.02982800000001,PLANNED - not yet accessible
CNG,Vander Haak Biogas Station,Lynden,WA,E,48.9993812,-122.4850503,Private access only
LNG,Clean Energy,Tacoma,WA,P,47.28,-122.76,PLANNED - not yet accessible
LNG,Clean Energy,Mauston,WI,P,44.492918599999996,-90.7610651,PLANNED - not yet accessible
LNG,Clean Energy - Oak Creek Pilot,Oak Creek,WI,P,42.8724745,-87.9430252,PLANNED - not yet accessible
LNG,Clean Energy - Cheyenne Flying J,Cheyenne,WY,P,41.0993734,-104.85287170000001,PLANNED - not yet accessible
LNG,Clean Energy - Rawlins Flying J,Rawlins,WY,P,41.782194,-107.31198899999998,PLANNED - not yet accessible
LNG,Clean Energy - Otay Mesa Pilot,San Diego,CA,P,32.569334999999995,-116.952504,PLANNED - not yet accessible
LNG,Clean Energy - Aurora Flying J,Aurora,CO,P,39.762147999999996,-104.79275190000001,PLANNED - not yet accessible
LNG,Clean Energy,Grand Junction,CO,P,40.1079036,-104.99799979999999,PLANNED - not yet accessible
LNG,Clean Energy,Hartford,CT,P,41.764083,-72.68517800000001,PLANNED - not yet accessible
LNG,Clean Energy - Midway Flying J,Quincy,FL,P,30.492834999999996,-84.42988199999999,PLANNED - not yet accessible
LNG,Clean Energy,Saint Augustine,FL,P,29.8362822,-81.28491690000001,PLANNED - not yet accessible
LNG,Clean Energy,Tampa,FL,P,28.0007147,-82.3831561,PLANNED - not yet accessible
LNG,Clean Energy,Atlanta,GA,P,33.7321902,-84.4225186,PLANNED - not yet accessible
LNG,Clean Energy,Atlanta,GA,P,33.7321902,-84.4225186,PLANNED - not yet accessible
CNG,American Fueling Systems,Chamblee,GA,P,33.875251,-84.29456400000001,PLANNED - not yet accessible
LNG,Clean Energy - Dalton Pilot,Dalton,GA,P,34.656258,-84.98025,PLANNED - not yet accessible
LNG,Clean Energy,Port Wentworth,GA,P,32.1723473,-81.1747498,PLANNED - not yet accessible
CNG,First Transit - Georgia Southern University,Statesboro,GA,E,32.4230528,-81.7925098,Public - see hours
LNG,Clean Energy - Tifton Pilot,Tifton,GA,P,31.428544,-83.516633,PLANNED - not yet accessible
LNG,Clean Energy - Des Moines Pilot,Des Moines,IA,P,41.6295315,-93.77528520000001,PLANNED - not yet accessible
LNG,Clean Energy - Caldwell Flying J,Caldwell,ID,P,43.6611369,-116.654152,PLANNED - not yet accessible
LNG,Clean Energy,Chicago,IL,P,41.8733696,-87.65071400000001,PLANNED - not yet accessible
CNG,Clean N' Green,Cicero,IL,P,41.821943700000006,-87.7529507,PLANNED - not yet accessible
LNG,Clean Energy - LaSalle Flying J,LaSalle,IL,P,41.3686239,-89.09790600000001,PLANNED - not yet accessible
LNG,Clean Energy - Troy Pilot,Troy,IL,P,38.732274,-89.9051808,PLANNED - not yet accessible
LNG,Clean Energy - Birmingham Flying J,Birmingham,AL,P,33.5600129,-86.83970790000001,PLANNED - not yet accessible
LNG,Clean Energy - Hope Hull Flying J,Hope Hull,AL,P,32.1942799,-86.41959279999999,PLANNED - not yet accessible
LNG,Clean Energy - Theodore Pilot,Theodore,AL,P,30.596232500000003,-88.2675428,PLANNED - not yet accessible
LNG,Clean Energy,Little Rock,AR,P,34.749965700000004,-92.2852014,PLANNED - not yet accessible
LNG,Clean Energy - West Memphis Flying J,West Memphis,AR,P,35.153103,-90.141417,PLANNED - not yet accessible
LNG,Clean Energy,Lake Havasu City,AZ,P,34.478840399999996,-114.3460283,PLANNED - not yet accessible
LNG,Clean Energy - Phoenix Flying J,Phoenix,AZ,P,33.460999,-112.205731,PLANNED - not yet accessible
CNG,Clean N' Green,San Tan,AZ,P,33.342023,-111.663908,PLANNED - not yet accessible
LNG,Clean Energy - Winslow Flying J,Windslow,AZ,P,35.014894,-110.67477199999999,PLANNED - not yet accessible
LNG,Clean Energy,Coachella,CA,P,33.73849370000001,-118.34545190000001,PLANNED - not yet accessible
LNG,Clean Energy,Colton,CA,P,33.73849370000001,-118.34545190000001,PLANNED - not yet accessible
LNG,Clean Energy - Fontana Truck Stop,Fontana,CA,P,34.071129,-117.493766,PLANNED - not yet accessible
LNG,Clean Energy - Lodi Flying J,Lodi,CA,P,38.117391999999995,-121.3929067,PLANNED - not yet accessible
LNG,Clean Energy - Lost Hills Pilot,Lost Hills,CA,P,35.615483000000005,-119.65875,PLANNED - not yet accessible
LNG,Clean Energy - Ripon Flying J,Ripon,CA,P,37.755666,-121.144442,PLANNED - not yet accessible
E85,Holiday Stationstore #132,Big Lake,MN,E,45.332717200000005,-93.74947850000001,Public - see hours
E85,Holiday Stationstore #415,Moorhead,MN,E,46.9051323,-96.7246229,Public - see hours
E85,Mobil Express,Niagara Falls,NY,E,43.091347,-78.96308,Public - see hours
E85,Kent's Korner #18,Batesburg,SC,P,33.749342,-81.52765699999999,PLANNED - not yet accessible
E85,City of Denton,Denton,TX,E,33.1936762,-97.0848448,Private access only
E85,Valero,El Paso,TX,E,31.7770853,-106.266198,Public - see hours
E85,City of Fort Worth,Fort Worth,TX,P,32.6729125,-97.3450738,PLANNED - not yet accessible
E85,City of Southlake Public Works,Southlake,TX,P,32.926888,-97.120469,PLANNED - not yet accessible
E85,Cathcart Station,Snohomish,WA,E,47.86486,-122.11546200000001,Private access only
ELEC,Energy United Headquarters,Statesville,NC,E,35.80817032,-80.80995178,Public - see hours
ELEC,Port Authority of New York and New Jersey,Jamaica,NY,E,40.64598465,-73.77957153,Public - see hours
ELEC,Town of Hempstead - East Marina,Lido Beach,NY,E,40.59251404,-73.58440399,Public - see hours
ELEC,Beam Charging,New York,NY,E,40.76878357,-73.98314667,Public - see hours
ELEC,One World Financial Center,New York,NY,E,40.709643,-74.0117809,Public - see hours
ELEC,Roosevelt Hospital Garage,New York City,NY,E,40.770824,-73.988457,Public - see hours
ELEC,Town of Hempstead - Solar House,Point Lookout,NY,E,40.59307861,-73.58868408,Public - see hours
ELEC,The Electrical Trades Center,Columbus,OH,E,39.9742123,-83.0285994,Public - see hours
ELEC,Bridgewater Falls,Hamilton,OH,E,39.3905346,-84.5028809,Public - see hours
ELEC,Walgreens,Canby,OR,E,45.257081899999996,-122.70381699999999,Public - see hours
ELEC,Walgreens,Keizer,OR,E,44.997386,-123.02588999999999,Public - see hours
ELEC,Walgreens,Newberg,OR,E,45.3018704,-122.96124209999999,Public - see hours
ELEC,Walgreens,Portland,OR,E,45.497496000000005,-122.53638899999999,Public - see hours
ELEC,Walgreens,Salem,OR,E,44.953497999999996,-122.982891,Public - see hours
ELEC,Walgreens,Salem,OR,E,44.92872379999999,-122.98333090000001,Public - see hours
ELEC,Walgreens,Salem,OR,E,44.9484386,-123.051336,Public - see hours
ELEC,Walgreens,Salem,OR,E,44.957313,-123.017758,Public - see hours
ELEC,Walgreens,Philadelphia,PA,E,39.967681,-75.24631099999999,Public - see hours
ELEC,Walgreens,Philadelphia,PA,E,40.1026231,-75.0287882,Public - see hours
ELEC,Brandywine Realty Trust - Radnor,Wayne,PA,E,40.04323959,-75.35723877,Public - see hours
ELEC,Balise Nissan - Service Center,Warwick,RI,E,41.743201,-71.428341,Private access only
ELEC,Middle Tennessee Electric Membership Corporation - District Office,Franklin,TN,E,35.921940899999996,-86.82131690000001,Private access only
ELEC,Nissan Headquarters,Franklin,TN,E,35.940203000000004,-86.813764,Private access only
ELEC,Middle Tennessee Electric Membership Corporation - District Office,Lebanon,TN,E,36.174686,-86.297861,Private access only
ELEC,Middle Tennessee Electric Membership Corporation - District Office,Murfreesboro,TN,E,35.843255,-86.446727,Private access only
ELEC,Plug-In EVerywhere - Austin Community College,Austin,TX,E,30.21557808,-97.79605865,Public - see hours
ELEC,Plug-In EVerywhere - Austin Community College Northridge Campus,Austin,TX,E,30.40347672,-97.70413971,Public - see hours
ELEC,Plug-In EVerywhere - Austin Community College Rio Grande Campus,Austin,TX,E,30.27647972,-97.74703979,Public - see hours
ELEC,Plug-In EVerywhere - Austin Community College Riverside Campus,Austin,TX,E,30.23682404,-97.70513916,Public - see hours
ELEC,eVgo - Park 'N Fly,Coppell,TX,E,32.965231599999996,-97.0266918,Private access only
ELEC,Kwik Kopy,Frisco,TX,E,33.10795975,-96.80799103,Public - see hours
ELEC,eVgo - HEB Freedom Station,Houston,TX,P,29.73752,-95.40278599999999,PLANNED - not yet accessible
ELEC,eVgo - Memorial City Mall Freedom Station,Houston,TX,E,29.779706,-95.536594,Private access only
ELEC,eVgo - Walgreens Freedom Station,Houston,TX,E,29.869421000000003,-95.32929399999999,Private access only
ELEC,eVgo - Whole Foods Freedom Station,Houston,TX,P,29.5999993,-95.6231146,PLANNED - not yet accessible
ELEC,Entergy - Sam Houston State University,Huntsville,TX,E,30.71755219,-95.55045319,Public - see hours
ELEC,CPS Energy - Bexar County Juvenile Probation,San Antonio,TX,E,29.39192009,-98.48860168,Public - see hours
ELEC,CPS Energy - Bexar County Tax Assessor,San Antonio,TX,E,29.4241066,-98.50167847,Public - see hours
ELEC,CPS Energy - HEB Grocery,San Antonio,TX,E,29.56225777,-98.58872223,Public - see hours
ELEC,CPS Energy - Port Authority of San Antonio,San Antonio,TX,E,29.38611221,-98.57054901,Public - see hours
ELEC,CPS Energy - Santikos,San Antonio,TX,E,29.505632399999996,-98.55219269,Public - see hours
ELEC,CPS Energy - St Philip's College,San Antonio,TX,E,29.41566849,-98.45480347,Public - see hours
ELEC,CPS Energy - University Family Health Center SouthEast,San Antonio,TX,E,29.38120461,-98.45693207,Public - see hours
ELEC,CPS Energy - University of Texas San Antonio,San Antonio,TX,E,29.58101463,-98.62431335,Public - see hours
ELEC,CPS Energy - University of Texas San Antonio,San Antonio,TX,E,29.58101463,-98.62431335,Public - see hours
ELEC,Skyline Shopping Center,Falls Church,VA,E,38.84426498,-77.11931609999999,Public - see hours
ELEC,Metropolitan Washington Airports Authority,Sterling,VA,E,38.95410919,-77.45255279999999,Public - see hours
ELEC,Kohl's,Woodbridge,VA,E,38.65615463,-77.30300903,Public - see hours
ELEC,City of Bellevue City Hall - Private Access,Bellevue,WA,E,47.61433411,-122.19190220000002,Private access only
ELEC,Walgreens,Issaquah,WA,E,47.5451579,-122.03772620000001,Public - see hours
ELEC,Walgreens,Kirkland,WA,E,47.67881,-122.17536000000001,Public - see hours
ELEC,Kohl's,Marysville,WA,E,48.10173035,-122.18268590000002,Public - see hours
ELEC,Walgreens,Mercer Island,WA,E,47.586667600000006,-122.23408870000002,Public - see hours
ELEC,City Center Parking Garage,Renton,WA,E,47.4811494,-122.2074817,Public - see hours
ELEC,City of Renton,Renton,WA,E,47.482771,-122.19511299999999,Public - see hours
ELEC,City of Renton,Renton,WA,E,47.4838573,-122.1717172,Private access only
ELEC,Renton City Hall - Public Access,Renton,WA,E,47.4744887,-122.20606090000001,Public - see hours
ELEC,Renton City Hall - Private Access,Renton,WA,E,47.4744887,-122.20606090000001,Private access only
ELEC,The Landing Parking Garage,Renton,WA,E,47.469863200000006,-122.22761090000002,Public - see hours
ELEC,Walgreens,Renton,WA,E,47.480554999999995,-122.21798700000001,Public - see hours
ELEC,Walgreens,Renton,WA,E,47.5024975,-122.1780033,Public - see hours
ELEC,Walgreens,Renton,WA,E,47.488276,-122.163701,Public - see hours
ELEC,City of Seattle - City Hall,Seattle,WA,E,47.60381317,-122.329628,Public - see hours
ELEC,City of Seattle - SeaPark Garage,Seattle,WA,E,47.60453796,-122.32861329999999,Public - see hours
ELEC,City of Tacoma - A Street Garage,Tacoma,WA,E,47.25385666,-122.43759159999999,Public - see hours
ELEC,City of Tacoma - Convention Center,Tacoma,WA,E,47.24788666,-122.4392624,Public - see hours
ELEC,City of Tacoma - Glass Museum,Tacoma,WA,E,47.24534988,-122.4336853,Public - see hours
ELEC,City of Tacoma - Pacific Plaza,Tacoma,WA,E,47.25295258,-122.43909450000001,Public - see hours
ELEC,Pierce County - Annex Lot,Tacoma,WA,E,47.228982,-122.46771000000001,Public - see hours
ELEC,Pierce County County-City Building - Public Access,Tacoma,WA,E,47.254261299999996,-122.44526259999999,Public - see hours
ELEC,Pierce County County-City Building - Private Access,Tacoma,WA,E,47.254261299999996,-122.44526259999999,Private access only
ELEC,Walgreens,Chula Vista,CA,E,32.613528,-117.068816,Public - see hours
ELEC,Walgreens,Chula Vista,CA,E,32.9752928,-115.53160690000001,Public - see hours
ELEC,Walgreens,El Cajon,CA,E,33.9273033,-116.8789173,Public - see hours
ELEC,Walgreens,El Segundo,CA,E,33.856015500000005,-116.54956999999999,Public - see hours
ELEC,Walgreens,Escondido,CA,E,34.0312797,-118.2648991,Public - see hours
ELEC,Walgreens,Gardena,CA,E,33.891098,-118.29956200000001,Public - see hours
ELEC,Walgreens,Manhattan Beach,CA,E,33.893840999999995,-118.39535900000001,Public - see hours
ELEC,Petaluma Village Premium Outlets - SemaCharge,Petaluma,CA,E,38.255133,-122.65121699999999,Public - see hours
ELEC,Walgreens,Placerville,CA,E,38.706340999999995,-120.83169,Public - see hours
ELEC,Walgreens,Redondo Beach,CA,E,33.789894,-118.1863248,Public - see hours
ELEC,Walgreens,Sacramento,CA,E,38.5478809,-121.45493700000002,Public - see hours
ELEC,Walgreens,San Diego,CA,E,34.183417600000006,-115.7907753,Public - see hours
ELEC,Walgreens,San Diego,CA,E,34.0867581,-116.53948770000001,Public - see hours
ELEC,Walgreens,San Pablo,CA,E,37.958423700000004,-122.3398764,Public - see hours
ELEC,Walgreens,Santa Cruz,CA,E,36.980866999999996,-122.002095,Public - see hours
ELEC,Coddingtown Mall,Santa Rosa,CA,E,38.457714,-122.72996100000002,Public - see hours
ELEC,Walgreens,Stockton,CA,E,38.019796,-121.29427700000001,Public - see hours
ELEC,Walgreens,Torrance,CA,E,33.79187460000001,-118.33290990000002,Public - see hours
ELEC,Walgreens,Torrance,CA,E,34.1312896,-118.4804639,Public - see hours
ELEC,Walgreens,Torrance,CA,E,33.817226,-118.30850900000002,Public - see hours
ELEC,Walgreens,Vista,CA,E,33.169083,-117.21203100000001,Public - see hours
ELEC,Tremont Street Garage,Denver,CO,E,39.742113,-104.99141599999999,Public - see hours
ELEC,Greater Hartford Transit District - Spruce Street Lot,Hartford,CT,E,41.768662899999995,-72.6813764,Public - see hours
ELEC,Manulife Building,Washington,DC,E,38.900786,-77.02765699999999,Public - see hours
ELEC,Manulife Building,Washington,DC,E,38.896703,-77.02757790000001,Public - see hours
ELEC,Manulife Building,Washington,DC,E,38.9054845,-77.042867,Public - see hours
ELEC,Walgreens,Decatur,GA,E,33.794034,-84.2764654,Public - see hours
ELEC,Carriage Nissan,Gainesville,GA,E,34.275934,-83.8599349,Public - see hours
ELEC,Town Center Nissan,Kennesaw,GA,E,34.009954,-84.57675,Public - see hours
ELEC,Walgreens,Campbell,IL,E,41.017062200000005,-90.7654318,Public - see hours
ELEC,Walgreens,Chicago,IL,E,41.984311,-87.660361,Public - see hours
ELEC,Walgreens - ChargePoint,Chicago,IL,E,41.9757,-87.692813,Public - see hours
ELEC,Walgreens,Chicago,IL,E,41.9757,-87.692813,Public - see hours
ELEC,Forest Park Municipal Lot,Forest Park,IL,E,41.8794601,-87.8111926,Public - see hours
ELEC,Advocate Christ Medical Center,Oak Lawn,IL,E,41.7202679,-87.7324898,Public - see hours
ELEC,Whole Foods Market,Schaumburg,IL,E,42.0421032,-88.0364394,Public - see hours
ELEC,Whole Foods Market - SemaCharge,Schaumburg,IL,E,42.0421032,-88.0364394,Public - see hours
ELEC,Duke Energy,Fishers,IN,E,39.93337631,-86.04724121,Public - see hours
ELEC,Walgreens,Claycono,KS,E,39.201575,-94.496663,Public - see hours
ELEC,Walgreens,Grandview,KS,E,38.8891101,-94.5252694,Public - see hours
ELEC,Walgreens,Kansas City,KS,E,38.953176899999995,-94.508615,Public - see hours
ELEC,Walgreens,Kansas City,KS,E,39.0574448,-94.5902087,Public - see hours
ELEC,City of Des Moines - Franklin Public Library,Des Moines,IA,E,41.58649826,-93.63041687,Public - see hours
ELEC,Walgreens,Kansas City,KS,E,39.115817,-94.759833,Public - see hours
ELEC,Walgreens,Olathe,KS,E,38.883175,-94.8083599,Public - see hours
ELEC,Entergy - UNO,New Orleans,LA,E,30.03068733,-90.06331635,Public - see hours
ELEC,EZ-Parker - Long Term Parking,New Orleans,LA,E,29.95380592,-90.21144867,Public - see hours
ELEC,Prudential Center,Boston,MA,E,42.34725952,-71.08258057,Public - see hours
ELEC,State Street Garage,Boston,MA,E,42.358401,-71.05515,Public - see hours
ELEC,Holyoke Center Garage,Cambridge,MA,E,42.373179,-71.1181916,Public - see hours
ELEC,Town of Chelmsford - Adams Library,Chelmsford,MA,E,42.59399033,-71.35201263,Public - see hours
ELEC,National Grid - Hanover Mall,Hanover,MA,E,42.14732742,-70.84514618,Public - see hours
ELEC,Town of Lexington,Lexington,MA,E,42.44748688,-71.2254715,Public - see hours
ELEC,Massachusetts Audubon Education Center,Newburyport,MA,E,42.79903412,-70.84705353,Public - see hours
ELEC,City of Newton - City Hall,Newton,MA,E,42.33738708,-71.20876312,Public - see hours
ELEC,Town of Chelmsford - North Chelmsford Center,North Chelmsford,MA,E,42.63861847,-71.38160706,Public - see hours
ELEC,National Grid - Chili's,Plainville,MA,E,42.03264236,-71.31200409,Public - see hours
ELEC,National Grid - City Hall,Worcester,MA,E,42.27055359,-71.8010025,Public - see hours
ELEC,University of Maryland-College Park - Lot EE,College Park,MD,E,38.98944092,-76.93730164,Public - see hours
ELEC,The Residences at??Arundel Preserve,Hanover,MD,E,39.15299225,-76.74248505,Public - see hours
ELEC,Kohl's,Silver Spring,MD,E,39.0540123,-76.95618439,Public - see hours
ELEC,Walgreens,Kansas City,MO,E,39.1865487,-94.5484638,Public - see hours
ELEC,Walgreens,Liberty,MO,E,39.243953999999995,-94.441887,Public - see hours
ELEC,Walgreens,Raytown,MO,E,38.9947146,-94.4726465,Public - see hours
ELEC,Carolina Nissan,Burlington,NC,E,36.063688,-79.503745,Public - see hours
ELEC,Carolina Nissan - Service Center,Burlington,NC,E,36.063688,-79.503745,Private access only
ELEC,Charlotte-Mecklenburg Utilities Department - Environmental Services Facility,Charlotte,NC,E,35.19047546,-80.90454865,Public - see hours
ELEC,Shoppes at Childress Vineyards,Lexington,NC,E,35.8393898,-80.28422546,Public - see hours
ELEC,North Carolina State University - Joyner Visitor Center,Raleigh,NC,E,35.7828039,-78.683243,Public - see hours
LPG,Mobil Gas Station,Ontario,CA,E,34.069408200000005,-117.5931371,Public - see hours
LPG,Arco Burbank Airport Station - Delta Liquid Energy,Sun Valley,CA,E,34.222291999999996,-118.359678,Public - see hours
LPG,U-Haul,Denver,CO,E,39.7395766,-105.0161685,Public - see hours
LPG,U-Haul,Denver,CO,E,39.772175,-104.81094300000001,Public - see hours
LPG,U-Haul,Fort Collins,CO,E,40.501783,-105.07673999999999,Public - call ahead
LPG,U-Haul,Golden,CO,E,39.729704,-105.17358600000001,Public - see hours
LPG,AmeriGas,Gurnee,IL,E,42.3784717,-87.9109334,Public - call ahead
LPG,AmeriGas,Lansing,IL,E,41.576226,-87.546681,Public - call ahead
LPG,AmeriGas,Palatine,IL,E,42.100654999999996,-88.038235,Public - see hours
LPG,AmeriGas,Valparaiso,IN,E,41.4599932,-87.0713468,Public - see hours
LPG,Ferrellgas,Reeds Spring,MO,E,36.735871,-93.3835652,Public - see hours
LPG,Bristol Mulch & Propane,Bristol,TN,E,36.5811839,-82.17212090000001,Public - see hours
ELEC,Memphis Bioworks Foundation - Parking Garage,Memphis,TN,E,35.138867,-90.029762,Public - card key at all times
ELEC,Illinois Tollway Oasis,Des Plaines,IL,E,42.034226200000006,-87.9210653,Public - see hours
ELEC,Illinois Tollway Oasis,Lake Forest,IL,E,42.253207,-87.900257,Public - see hours
ELEC,Illinois Tollway Oasis,Schiller Park,IL,E,41.9529,-87.87728299999999,Public - see hours
ELEC,Illinois Tollway Oasis,South Holland,IL,E,41.579144,-87.60726899999999,Public - see hours
ELEC,Addison County Regional Planning Commission,Middlebury,VT,E,44.016312,-73.165413,Public - see hours
ELEC,Delta Products Corp,Fremont,CA,E,37.4900374,-121.95285829999999,Private access only
ELEC,Walgreens,Des Moines,WA,E,47.3951479,-122.29524690000001,Public - see hours
ELEC,Campbell-Nelson Nissan - Service Center,Edmonds,WA,E,47.7791137,-122.3461482,Private access only
ELEC,Performance Nissan - Service Center,Everett,WA,E,47.9021565,-122.2465169,Private access only
ELEC,Walgreens,Everett,WA,E,47.879032,-122.20753799999999,Public - see hours
ELEC,Walgreens,Everett,WA,E,47.935727,-122.218396,Public - see hours
ELEC,Walgreens,Everett,WA,E,47.8960843,-122.2392104,Public - see hours
ELEC,Nissan of Fife - Service Center,Fife,WA,E,47.2419472,-122.3730156,Private access only
ELEC,China City,Freeland,WA,E,48.00978851,-122.5176773,Public - see hours
ELEC,Karmart Nissan - Service Center,Burlington,WA,E,48.450219,-122.344401,Private access only
ELEC,Walgreens,Kent,WA,E,47.358799,-122.164824,Public - see hours
ELEC,Columbia Nissan - Service Center,Longview,WA,E,46.125628000000006,-122.928321,Private access only
ELEC,Walgreens,Lynnwood,WA,E,47.848696999999994,-122.246153,Public - see hours
ELEC,Olympia Nissan - Service Center,Olympia,WA,E,47.031008,-122.929797,Private access only
ELEC,Bill Robertson Nissan - Service Center,Pasco,WA,E,46.235929600000006,-119.1279817,Private access only
ELEC,Dan Wilder Nissan - Service Center,Port Angeles,WA,E,48.102884,-123.342597,Private access only
ELEC,Puyallup Nissan - Service Center,Puyallup,WA,E,47.2071047,-122.2958044,Private access only
ELEC,Younker Nissan - Service Center,Renton,WA,E,47.3450229,-122.22233349999999,Private access only
ELEC,City of Seattle,Seattle,WA,E,47.594813099999996,-122.322119,Private access only
ELEC,City of Seattle - Central Library,Seattle,WA,E,47.6062569,-122.33297309999999,Public - credit card at all times
ELEC,City of Seattle - ChargePoint,Seattle,WA,E,47.594813099999996,-122.322119,Private access only
ELEC,City of Seattle - Haller Lake,Seattle,WA,E,47.721035,-122.341059,Private access only
ELEC,City of Seattle - Muni Tower,Seattle,WA,E,47.6044208,-122.3298315,Private access only
ELEC,City of Seattle - Parking Enforcement Division - Eaton,Seattle,WA,E,47.5836551,-122.3228582,Private access only
ELEC,City of Seattle - Parking Enforcement Division - ChargePoint,Seattle,WA,E,47.5836551,-122.3228582,Private access only
ELEC,City of Seattle - Seattle Center,Seattle,WA,E,47.622068799999994,-122.34707730000001,Public - credit card at all times
ELEC,City of Seattle - Seattle City Light North Service Center,Seattle,WA,E,47.6996208,-122.34190559999999,Private access only
ELEC,City of Seattle - Seattle City Light South Service Center,Seattle,WA,E,47.5714032,-122.33301029999998,Private access only
ELEC,City of Seattle - Seattle Water Ops,Seattle,WA,E,47.5794912,-122.3213615,Private access only
ELEC,City of Seattle - West Bridge,Seattle,WA,E,47.564857200000006,-122.3531163,Private access only
ELEC,Stadium Nissan of Seattle - Service Center,Seattle,WA,E,47.592875,-122.32621699999999,Private access only
ELEC,Jaremko Nissan - Service Center,Spokane Valley,WA,E,47.656971899999995,-117.31211270000001,Private access only
ELEC,Bruce Titus Tacoma Nissan - Service Center,Tacoma,WA,E,47.219726,-122.485672,Private access only
ELEC,Wendle Nissan - Service Center,Spokane,WA,E,47.7391116,-117.411344,Private access only
ELEC,City of Tacoma - Cheney Stadium,Tacoma,WA,P,47.2380547,-122.49671000000001,PLANNED - not yet accessible
ELEC,Southwest Washington Electrical JATC,Tacoma,WA,E,47.2269249,-122.4752808,Public - see hours
ELEC,Walgreens,Tacoma,WA,E,47.171582,-122.517619,Public - see hours
ELEC,Walgreens,Tacoma,WA,E,47.147143,-122.433631,Public - see hours
ELEC,Nissan of Manhattan,New York,NY,E,40.76453529999999,-73.995512,Public - see hours
ELEC,Nissan of Manhattan - Service Center,New York,NY,E,40.76453529999999,-73.995512,Private access only
ELEC,Newburgh Nissan,Newburgh,NY,E,41.5042812,-74.0685637,Public - see hours
ELEC,Newburgh Nissan - Service Center,Newburgh,NY,E,41.5042812,-74.0685637,Private access only
ELEC,Country Club Nissan,Oneonta,NY,E,42.45164129999999,-75.1007484,Public - see hours
ELEC,Country Club Nissan - Service Center,Oneonta,NY,E,42.45164129999999,-75.1007484,Private access only
ELEC,West-Herr Nissan,Orchard Park,NY,E,42.785165,-78.765528,Public - see hours
